Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
121,1,3,86,198.7463,1,198.7463,207.8818,2.4216,9.1356,30,
121,1,3,87,108.3886,3,108.3886,97.9723,2.3216,-10.4164,30,
121,1,3,88,105.667,1,105.667,88.9719,2.5719,-16.6951,20,
121,1,3,89,168.5429,2,168.5429,150.4874,2.7321,-18.0556,20,
121,1,3,90,288.6787,1,288.6787,291.0512,2.8218,2.3725,40,
121,1,4,91,137.7,3,137.7,124.3385,2.7019,-13.3615,20,
121,1,4,92,317.4499,3,317.4499,317.9194,1.2513,0.46946,40,
121,1,4,93,106.8876,1,106.8876,95.7516,1.6812,-11.1359,30,
121,1,4,94,169.598,3,169.598,162.662,1.501,-6.936,30,
121,1,4,95,349.0469,2,349.0469,342.5751,1.2612,-6.4718,30,
121,1,4,96,199.0531,3,199.0531,199.2148,2.5317,0.16176,40,
121,1,4,97,197.5342,2,197.5342,199.0781,3.052,1.544,40,
121,1,4,98,347.5228,1,347.5228,349.2211,2.7218,1.6984,40,
121,1,4,99,169.905,3,169.905,153.3935,2.8619,-16.5115,20,
121,1,4,100,48.3558,3,48.3558,43.6224,1.351,-4.7334,30,
121,1,4,101,75.3655,2,75.3655,86.1009,0.99066,10.7354,30,
121,1,4,102,258.0127,2,258.0127,257.3644,2.4916,-0.64827,40,
121,1,4,103,139.457,1,139.457,143.8172,1.2609,4.3602,30,
121,1,4,104,225.2008,3,225.2008,223.7766,1.9513,-1.4242,40,
121,1,4,105,349.3786,3,349.3786,342.7473,1.2409,-6.6313,30,
121,1,4,106,108.5066,2,108.5066,111.9578,1.2409,3.4512,30,
121,1,4,107,289.5231,1,289.5231,296.8095,1.4009,7.2865,30,
121,1,4,108,195.6068,1,195.6068,196.0107,1.2908,0.40395,40,
121,1,4,109,256.7315,1,256.7315,253.4225,1.5411,-3.309,30,
121,1,4,110,49.3067,3,49.3067,42.8728,1.1708,-6.4339,30,
121,1,4,111,288.7589,2,288.7589,288.0483,1.9413,-0.7106,40,
121,1,4,112,105.8264,3,105.8264,82.3292,1.9611,-23.4971,10,
121,1,4,113,138.2028,2,138.2028,131.0476,1.5911,-7.1551,30,
121,1,4,114,166.1109,3,166.1109,166.6446,1.2509,0.53365,40,
121,1,4,115,46.4575,3,46.4575,36.719,1.5711,-9.7385,30,
121,1,4,116,49.4181,2,49.4181,48.4219,1.531,-0.99618,40,
121,1,4,117,78.515,2,78.515,78.3203,0.82063,-0.19471,40,
121,1,4,118,288.0077,3,288.0077,286.1986,1.1908,-1.8091,40,
121,1,4,119,105.8051,2,105.8051,94.4954,1.0607,-11.3097,30,
121,1,4,120,139.5153,1,139.5153,142.2951,1.2409,2.7798,40,
121,1,5,121,138.8417,1,138.8417,146.2401,1.0507,7.3984,30,
121,1,5,122,288.7565,1,288.7565,291.264,1.7412,2.5075,40,
121,1,5,123,17.8665,2,17.8665,14.228,1.0007,-3.6385,30,
121,1,5,124,78.1699,2,78.1699,71.772,1.1608,-6.3979,30,
121,1,5,125,199.3117,3,199.3117,214.8951,1.581,15.5834,20,
121,1,5,126,259.9852,3,259.9852,251.7157,0.89076,-8.2695,30,
121,1,5,127,15.8474,1,15.8474,29.1007,1.7412,13.2533,20,
121,1,5,128,289.0431,2,289.0431,313.0797,1.461,24.0366,10,
121,1,5,129,287.4616,2,287.4616,291.5559,1.7712,4.0944,30,
121,1,5,130,49.7245,3,49.7245,43.3318,1.5911,-6.3928,30,
121,1,5,131,285.552,3,285.552,272.3973,1.1107,-13.1547,20,
121,1,5,132,169.858,3,169.858,164.8366,1.7011,-5.0214,30,
121,1,5,133,137.7013,1,137.7013,145.431,1.491,7.7297,30,
121,1,5,134,46.3408,3,46.3408,28.8227,1.6311,-17.5181,20,
121,1,5,135,75.1584,2,75.1584,77.4725,1.2111,2.314,40,
121,1,5,136,228.6611,1,228.6611,209.9034,1.1407,-18.7577,20,
121,1,5,137,46.4529,2,46.4529,38.8778,1.1809,-7.5751,30,
121,1,5,138,135.4454,1,135.4454,142.4077,1.2011,6.9623,30,
121,1,5,139,168.6869,2,168.6869,167.0468,1.3809,-1.6401,40,
121,1,5,140,165.9661,1,165.9661,160.5055,0.99069,-5.4605,30,
121,1,5,141,109.9493,1,109.9493,126.029,1.2409,16.0796,20,
121,1,5,142,286.8651,1,286.8651,122.4726,1.3709,-164.3925,-20,
121,1,5,143,165.4859,3,165.4859,167.2192,2.0813,1.7333,40,
121,1,5,144,318.9805,2,318.9805,328.9327,1.7211,9.9522,30,
121,1,5,145,349.4889,1,349.4889,332.7806,1.8012,-16.7083,20,
121,1,5,146,76.7007,1,76.7007,52.6671,1.7713,-24.0336,10,
121,1,5,147,227.2651,3,227.2651,218.3291,2.0814,-8.936,30,
121,1,5,148,19.9398,2,19.9398,43.5857,1.3009,23.6459,10,
121,1,5,149,15.0012,1,15.0012,22.3256,1.331,7.3244,30,
121,1,5,150,15.1196,1,15.1196,17.629,1.6711,2.5094,40,
