Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
120,1,2,37,139.4985,1,139.4985,128.2014,2.7218,-11.2971,30,
120,1,2,38,77.0491,2,77.0491,70.4054,1.9213,-6.6437,30,
120,1,2,39,257.2826,1,257.2826,243.8823,2.4817,-13.4003,20,
120,1,2,40,288.3558,1,288.3558,241.9053,1.7511,-46.4505,-5,
120,1,2,41,259.8507,2,259.8507,264.4099,2.3616,4.5592,30,
120,1,2,42,288.8765,2,288.8765,310.5503,2.3716,21.6738,10,
120,1,2,43,199.9377,3,199.9377,199.483,2.6318,-0.45474,40,
120,1,2,44,169.7542,1,169.7542,170.4241,1.9113,0.66989,40,
120,1,2,45,197.7598,2,197.7598,179.062,2.1614,-18.6978,20,
120,1,2,46,105.005,2,105.005,111.5041,2.1117,6.4991,30,
120,1,2,47,139.1714,3,139.1714,160.3821,2.2714,21.2107,10,
120,1,2,48,76.4172,1,76.4172,59.7936,2.8119,-16.6236,20,
120,1,2,49,106.7519,3,106.7519,93.9489,3.2024,-12.803,20,
120,1,2,50,77.8463,2,77.8463,68.9846,2.2615,-8.8617,30,
120,1,2,51,198.7,1,198.7,209.398,1.8613,10.698,30,
120,1,2,52,136.8907,1,136.8907,124.8784,2.4516,-12.0124,20,
120,1,2,53,107.3056,3,107.3056,119.0239,2.812,11.7183,30,
120,1,2,54,349.0059,3,349.0059,358.9442,2.0614,9.9383,30,
120,1,2,55,229.9878,2,229.9878,206.6366,2.6618,-23.3512,10,
120,1,2,56,168.5909,3,168.5909,188.2841,2.3715,19.6932,20,
120,1,2,57,257.3291,2,257.3291,224.715,3.3122,-32.6141,0,
120,1,2,58,76.4142,2,76.4142,97.8947,2.5616,21.4805,10,
120,1,2,59,78.402,3,78.402,52.3943,2.3216,-26.0077,10,
120,1,2,60,168.7949,3,168.7949,189.9123,2.3218,21.1174,10,
120,1,3,61,257.2641,2,257.2641,250.9325,2.6518,-6.3317,30,
120,1,3,62,317.1847,2,317.1847,313.9963,3.1722,-3.1884,30,
120,1,3,63,349.3083,3,349.3083,356.427,2.7419,7.1187,30,
120,1,3,64,17.2137,3,17.2137,19.7215,2.7919,2.5078,40,
120,1,3,65,228.6452,1,228.6452,219.9528,2.6518,-8.6924,30,
120,1,3,66,255.1951,1,255.1951,249.7198,3.062,-5.4753,30,
120,1,3,67,106.504,1,106.504,117.2223,2.6317,10.7183,30,
120,1,3,68,139.0496,3,139.0496,161.0638,3.1121,22.0142,10,
120,1,3,69,197.8757,1,197.8757,190.4772,2.3917,-7.3984,30,
120,1,3,70,228.6142,1,228.6142,209.31,1.5311,-19.3042,20,
120,1,3,71,347.3686,1,347.3686,338.6482,1.601,-8.7203,30,
120,1,3,72,47.5505,2,47.5505,56.6812,2.2915,9.1307,30,
120,1,3,73,316.6495,1,316.6495,322.5724,2.5917,5.9229,30,
120,1,3,74,168.3623,3,168.3623,181.5583,4.0527,13.196,20,
120,1,3,75,317.5337,3,317.5337,320.4368,2.3316,2.9031,40,
120,1,3,76,226.596,2,226.596,206.264,3.2922,-20.332,20,
120,1,3,77,108.6605,1,108.6605,100.8388,2.4816,-7.8218,30,
120,1,3,78,139.9343,3,139.9343,171.3063,2.2615,31.3721,0,
120,1,3,79,225.5352,3,225.5352,216.8747,3.1721,-8.6605,30,
120,1,3,80,316.6124,3,316.6124,324.4259,2.3516,7.8135,30,
120,1,3,81,75.3814,3,75.3814,43.0861,2.1915,-32.2952,0,
120,1,3,82,48.1729,1,48.1729,40.4309,1.9413,-7.742,30,
120,1,3,83,199.3916,2,199.3916,162.0462,3.072,-37.3455,0,
120,1,3,84,16.7359,3,16.7359,3.391,3.8025,-13.345,20,
120,1,3,85,257.9854,1,257.9854,224.6441,2.1814,-33.3413,0,
120,1,3,86,198.7463,1,198.7463,186.5642,2.6717,-12.1821,20,
120,1,3,87,108.3886,3,108.3886,102.095,2.6418,-6.2936,30,
120,1,3,88,105.667,1,105.667,118.1228,2.3116,12.4559,20,
120,1,3,89,168.5429,2,168.5429,159.706,1.9814,-8.8369,30,
120,1,3,90,288.6787,1,288.6787,277.8969,2.982,-10.7818,30,
120,1,4,91,137.7,3,137.7,175.2517,2.1014,37.5517,0,
120,1,4,92,317.4499,3,317.4499,303.3333,1.8512,-14.1166,20,
120,1,4,93,106.8876,1,106.8876,118.9117,2.7018,12.0241,20,
120,1,4,94,169.598,3,169.598,182.6398,2.8322,13.0418,20,
120,1,4,95,349.0469,2,349.0469,304.7501,2.3017,-44.2968,-5,
120,1,4,96,199.0531,3,199.0531,202.8364,2.4316,3.7833,30,
120,1,4,97,197.5342,2,197.5342,187.7877,2.6418,-9.7464,30,
120,1,4,98,347.5228,1,347.5228,356.5961,2.3416,9.0733,30,
120,1,4,99,169.905,3,169.905,192.5404,2.2815,22.6354,10,
120,1,4,100,48.3558,3,48.3558,64.3804,2.7623,16.0246,20,
120,1,4,101,75.3655,2,75.3655,85.8085,1.8513,10.443,30,
120,1,4,102,258.0127,2,258.0127,266.1318,3.3221,8.1191,30,
120,1,4,103,139.457,1,139.457,137.4326,2.7418,-2.0244,40,
120,1,4,104,225.2008,3,225.2008,249.9303,2.8023,24.7295,10,
120,1,4,105,349.3786,3,349.3786,358.3385,2.6717,8.9599,30,
120,1,4,106,108.5066,2,108.5066,117.0599,3.2622,8.5532,30,
120,1,4,107,289.5231,1,289.5231,279.2353,3.6624,-10.2877,30,
120,1,4,108,195.6068,1,195.6068,205.4694,2.822,9.8626,30,
120,1,4,109,256.7315,1,256.7315,240.4978,2.2516,-16.2338,20,
120,1,4,110,49.3067,3,49.3067,41.8722,2.8819,-7.4345,30,
120,1,4,111,288.7589,2,288.7589,279.6472,2.8319,-9.1117,30,
120,1,4,112,105.8264,3,105.8264,86.9815,2.1314,-18.8449,20,
120,1,4,113,138.2028,2,138.2028,138.1871,5.8338,-0.015731,40,
120,1,4,114,166.1109,3,166.1109,141.7683,2.982,-24.3427,10,
120,1,4,115,46.4575,3,46.4575,65.9588,3.0024,19.5013,20,
120,1,4,116,49.4181,2,49.4181,65.1414,2.6217,15.7234,20,
120,1,4,117,78.515,2,78.515,74.0646,1.9413,-4.4504,30,
120,1,4,118,288.0077,3,288.0077,123.6112,5.3234,-164.3965,-20,
120,1,4,119,105.8051,2,105.8051,106.3129,2.0515,0.50778,40,
120,1,4,120,139.5153,1,139.5153,120.7242,2.2215,-18.7911,20,
120,1,5,121,138.8417,1,138.8417,148.0699,1.4914,9.2282,30,
120,1,5,122,288.7565,1,288.7565,295.4199,2.0914,6.6634,30,
120,1,5,123,17.8665,2,17.8665,22.1019,3.8826,4.2354,30,
120,1,5,124,78.1699,2,78.1699,84.4181,2.2216,6.2481,30,
120,1,5,125,199.3117,3,199.3117,213.2753,2.5216,13.9636,20,
120,1,5,126,259.9852,3,259.9852,248.6465,2.4216,-11.3388,30,
120,1,5,127,15.8474,1,15.8474,15.0781,2.6617,-0.76932,40,
120,1,5,128,289.0431,2,289.0431,285.0527,2.9219,-3.9903,30,
120,1,5,129,287.4616,2,287.4616,281.6685,3.3122,-5.7931,30,
120,1,5,130,49.7245,3,49.7245,56.2719,2.7818,6.5474,30,
120,1,5,131,285.552,3,285.552,282.5591,1.9814,-2.993,40,
120,1,5,132,169.858,3,169.858,180.6819,2.7118,10.824,30,
120,1,5,133,137.7013,1,137.7013,128.9529,2.6118,-8.7484,30,
120,1,5,134,46.3408,3,46.3408,32.6011,2.6816,-13.7397,20,
120,1,5,135,75.1584,2,75.1584,80.9833,2.0914,5.8249,30,
120,1,5,136,228.6611,1,228.6611,251.6272,2.6418,22.9661,10,
120,1,5,137,46.4529,2,46.4529,46.8878,1.391,0.43491,40,
120,1,5,138,135.4454,1,135.4454,130.9551,2.2915,-4.4903,30,
120,1,5,139,168.6869,2,168.6869,134.095,2.2415,-34.592,0,
120,1,5,140,165.9661,1,165.9661,158.9334,1.451,-7.0327,30,
120,1,5,141,109.9493,1,109.9493,98.7036,2.2915,-11.2457,30,
120,1,5,142,286.8651,1,286.8651,278.5131,2.5717,-8.352,30,
120,1,5,143,165.4859,3,165.4859,167.3153,2.7518,1.8294,40,
120,1,5,144,318.9805,2,318.9805,298.9959,2.5017,-19.9847,20,
120,1,5,145,349.4889,1,349.4889,354.5354,3.022,5.0466,30,
120,1,5,146,76.7007,1,76.7007,75.7548,2.2415,-0.94594,40,
120,1,5,147,227.2651,3,227.2651,231.4552,2.5917,4.1901,30,
120,1,5,148,19.9398,2,19.9398,2.3942,2.1014,-17.5456,20,
120,1,5,149,15.0012,1,15.0012,45.4832,2.962,30.482,0,
120,1,5,150,15.1196,1,15.1196,27.0594,1.8513,11.9399,30,
