Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
110,1,2,49,106.7519,3,106.7519,97.4691,2.3715,-9.2828,30,
110,1,2,50,77.8463,2,77.8463,81.9681,2.2115,4.1217,30,
110,1,2,51,198.7,1,198.7,196.9622,2.6618,-1.7379,40,
110,1,2,52,136.8907,1,136.8907,138.3589,2.4217,1.4682,40,
110,1,2,53,107.3056,3,107.3056,91.3389,2.8619,-15.9667,20,
110,1,2,54,349.0059,3,349.0059,347.5659,2.7319,-1.44,40,
110,1,2,55,229.9878,2,229.9878,224.8581,1.6611,-5.1297,30,
110,1,2,56,168.5909,3,168.5909,146.6536,2.6318,-21.9373,10,
110,1,2,57,257.3291,2,257.3291,257.9492,1.8413,0.6201,40,
110,1,2,58,76.4142,2,76.4142,77.9747,3.4523,1.5605,40,
110,1,2,59,78.402,3,78.402,68.3262,2.0614,-10.0757,30,
110,1,2,60,168.7949,3,168.7949,165.2238,2.2715,-3.5711,30,
110,1,3,61,257.2641,2,257.2641,262.4641,2.8419,5.2,30,
110,1,3,62,317.1847,2,317.1847,326.5113,2.2315,9.3266,30,
110,1,3,63,349.3083,3,349.3083,343.5698,1.501,-5.7385,30,
110,1,3,64,17.2137,3,17.2137,21.2237,1.8813,4.01,30,
110,1,3,65,228.6452,1,228.6452,240.8694,2.4917,12.2243,20,
110,1,3,66,255.1951,1,255.1951,258.1245,1.7212,2.9294,40,
110,1,3,67,106.504,1,106.504,102.23,2.9119,-4.2741,30,
110,1,3,68,139.0496,3,139.0496,133.0037,3.5424,-6.0458,30,
110,1,3,69,197.8757,1,197.8757,219.047,2.5116,21.1713,10,
110,1,3,70,228.6142,1,228.6142,239.4366,2.1114,10.8223,30,
110,1,3,71,347.3686,1,347.3686,351.2122,1.501,3.8437,30,
110,1,3,72,47.5505,2,47.5505,56.1073,1.4109,8.5568,30,
110,1,3,73,316.6495,1,316.6495,294.8958,2.0614,-21.7537,10,
110,1,3,74,168.3623,3,168.3623,160.9302,2.6118,-7.432,30,
110,1,3,75,317.5337,3,317.5337,309.964,2.952,-7.5697,30,
110,1,3,76,226.596,2,226.596,215.3167,3.032,-11.2793,30,
110,1,3,77,108.6605,1,108.6605,106.7866,2.7919,-1.874,40,
110,1,3,78,139.9343,3,139.9343,133.8644,2.3215,-6.0698,30,
110,1,3,79,225.5352,3,225.5352,236.9568,1.9713,11.4216,30,
110,1,3,80,316.6124,3,316.6124,319.3803,1.2108,2.7679,40,
110,1,3,81,75.3814,3,75.3814,76.5048,2.0214,1.1235,40,
110,1,3,82,48.1729,1,48.1729,64.1395,2.3321,15.9666,20,
110,1,3,83,199.3916,2,199.3916,210.4372,2.5617,11.0456,30,
110,1,3,84,16.7359,3,16.7359,21.0275,2.2415,4.2916,30,
110,1,3,85,257.9854,1,257.9854,263.1957,2.7418,5.2103,30,
110,1,3,86,198.7463,1,198.7463,210.2348,2.0213,11.4885,30,
110,1,3,87,108.3886,3,108.3886,99.2473,3.6023,-9.1414,30,
110,1,3,88,105.667,1,105.667,106.5058,3.6024,0.83883,40,
110,1,3,89,168.5429,2,168.5429,155.5414,3.4522,-13.0015,20,
110,1,3,90,288.6787,1,288.6787,294.2033,1.9313,5.5246,30,
110,1,4,91,137.7,3,137.7,148.2608,2.1214,10.5608,30,
110,1,4,92,317.4499,3,317.4499,345.4563,4.8934,28.0064,10,
110,1,4,93,106.8876,1,106.8876,110.8498,3.2521,3.9623,30,
110,1,4,94,169.598,3,169.598,161.7333,3.022,-7.8647,30,
110,1,4,95,349.0469,2,349.0469,351.3834,2.8119,2.3365,40,
110,1,4,96,199.0531,3,199.0531,199.757,2.1514,0.70392,40,
110,1,4,97,197.5342,2,197.5342,194.1012,2.4816,-3.433,30,
110,1,4,98,347.5228,1,347.5228,343.9526,2.4616,-3.5701,30,
110,1,4,99,169.905,3,169.905,165.0088,2.5117,-4.8961,30,
110,1,4,100,48.3558,3,48.3558,40.9878,2.5716,-7.368,30,
110,1,4,101,75.3655,2,75.3655,78.0378,1.7512,2.6723,40,
110,1,4,102,258.0127,2,258.0127,262.6597,5.4736,4.647,30,
110,1,4,103,139.457,1,139.457,138.4035,2.8519,-1.0535,40,
110,1,4,104,225.2008,3,225.2008,228.6731,1.8917,3.4723,30,
110,1,4,105,349.3786,3,349.3786,342.3729,2.4817,-7.0057,30,
110,1,4,106,108.5066,2,108.5066,109.4534,1.7411,0.94679,40,
110,1,4,107,289.5231,1,289.5231,295.5482,1.8012,6.0252,30,
110,1,4,108,195.6068,1,195.6068,207.0485,1.7812,11.4417,30,
110,1,4,109,256.7315,1,256.7315,260.4506,3.3223,3.719,30,
110,1,4,110,49.3067,3,49.3067,50.8606,3.0921,1.5539,40,
110,1,4,111,288.7589,2,288.7589,298.5275,3.1224,9.7686,30,
110,1,4,112,105.8264,3,105.8264,101.5552,3.062,-4.2712,30,
110,1,4,113,138.2028,2,138.2028,139.0898,2.4316,0.88698,40,
110,1,4,114,166.1109,3,166.1109,168.4469,2.6317,2.336,40,
110,1,4,115,46.4575,3,46.4575,52.9468,2.3316,6.4893,30,
110,1,4,116,49.4181,2,49.4181,55.0116,2.2415,5.5936,30,
110,1,4,117,78.515,2,78.515,57.1041,5.0533,-21.4109,10,
110,1,4,118,288.0077,3,288.0077,272.0876,3.9526,-15.9201,20,
110,1,4,119,105.8051,2,105.8051,111.5752,1.2513,5.7701,30,
110,1,4,120,139.5153,1,139.5153,150.7056,2.1315,11.1903,30,
110,1,5,121,138.8417,1,138.8417,144.6727,1.8518,5.831,30,
110,1,5,122,288.7565,1,288.7565,301.2977,1.6612,12.5412,20,
110,1,5,123,17.8665,2,17.8665,34.8312,1.8011,16.9647,20,
110,1,5,124,78.1699,2,78.1699,80.5875,2.0015,2.4176,40,
110,1,5,125,199.3117,3,199.3117,220.2302,2.7218,20.9185,20,
110,1,5,126,259.9852,3,259.9852,261.14,2.2415,1.1548,40,
110,1,5,127,15.8474,1,15.8474,12.4096,2.1915,-3.4379,30,
110,1,5,128,289.0431,2,289.0431,311.1219,2.7519,22.0789,10,
110,1,5,129,287.4616,2,287.4616,303.9848,2.8719,16.5232,20,
110,1,5,130,49.7245,3,49.7245,59.493,2.6318,9.7685,30,
110,1,5,131,285.552,3,285.552,286.5955,1.1911,1.0435,40,
110,1,5,132,169.858,3,169.858,173.3005,2.4416,3.4426,30,
110,1,5,133,137.7013,1,137.7013,136.9949,2.2815,-0.70639,40,
110,1,5,134,46.3408,3,46.3408,53.6513,2.0313,7.3105,30,
110,1,5,135,75.1584,2,75.1584,70.9913,1.6111,-4.1671,30,
110,1,5,136,228.6611,1,228.6611,235.847,2.1314,7.1859,30,
110,1,5,137,46.4529,2,46.4529,53.1263,1.7912,6.6734,30,
110,1,5,138,135.4454,1,135.4454,122.1778,2.7219,-13.2676,20,
110,1,5,139,168.6869,2,168.6869,160.075,2.4616,-8.6119,30,
110,1,5,140,165.9661,1,165.9661,170.6457,1.7912,4.6797,30,
110,1,5,141,109.9493,1,109.9493,118.9575,2.5217,9.0082,30,
110,1,5,142,286.8651,1,286.8651,302.0613,3.022,15.1962,20,
110,1,5,143,165.4859,3,165.4859,165.2027,2.0218,-0.28322,40,
110,1,5,144,318.9805,2,318.9805,333.0443,2.232,14.0638,20,
110,1,5,145,349.4889,1,349.4889,346.2953,2.1114,-3.1936,30,
110,1,5,146,76.7007,1,76.7007,74.0842,2.9724,-2.6165,40,
110,1,5,147,227.2651,3,227.2651,231.2997,2.7719,4.0346,30,
110,1,5,148,19.9398,2,19.9398,24.1179,2.0313,4.1781,30,
110,1,5,149,15.0012,1,15.0012,14.6267,1.9914,-0.37443,40,
110,1,5,150,15.1196,1,15.1196,16.1773,2.2415,1.0578,40,
