Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
101,1,2,37,139.4985,1,139.4985,135.0725,2.0118,-4.426,30,
101,1,2,38,77.0491,2,77.0491,66.2718,1.1508,-10.7773,30,
101,1,2,39,257.2826,1,257.2826,238.1679,1.3609,-19.1147,20,
101,1,2,40,288.3558,1,288.3558,286.4265,1.381,-1.9293,40,
101,1,2,41,259.8507,2,259.8507,275.4709,1.481,15.6202,20,
101,1,2,42,288.8765,2,288.8765,286.8282,1.5911,-2.0483,40,
101,1,2,43,199.9377,3,199.9377,201.3572,1.461,1.4195,40,
101,1,2,44,169.7542,1,169.7542,163.6095,1.451,-6.1447,30,
101,1,2,45,197.7598,2,197.7598,209.5441,1.2509,11.7843,30,
101,1,2,46,105.005,2,105.005,101.2612,1.5511,-3.7438,30,
101,1,2,47,139.1714,3,139.1714,143.5929,1.1308,4.4215,30,
101,1,2,48,76.4172,1,76.4172,76.3389,1.8817,-0.07837,40,
101,1,2,49,106.7519,3,106.7519,112.8806,1.7311,6.1287,30,
101,1,2,50,77.8463,2,77.8463,60.8708,1.391,-16.9756,20,
101,1,2,51,198.7,1,198.7,209.4965,1.1308,10.7964,30,
101,1,2,52,136.8907,1,136.8907,129.6725,1.2708,-7.2182,30,
101,1,2,53,107.3056,3,107.3056,104.5011,1.5411,-2.8045,40,
101,1,2,54,349.0059,3,349.0059,342.1488,1.2609,-6.857,30,
101,1,2,55,229.9878,2,229.9878,232.1579,1.341,2.1701,40,
101,1,2,56,168.5909,3,168.5909,149.4375,1.2508,-19.1534,20,
101,1,2,57,257.3291,2,257.3291,245.5494,1.0908,-11.7797,30,
101,1,2,58,76.4142,2,76.4142,74.5541,0.90063,-1.8601,40,
101,1,2,59,78.402,3,78.402,70.9377,1.5411,-7.4643,30,
101,1,2,60,168.7949,3,168.7949,165.5146,1.331,-3.2803,30,
101,1,3,61,257.2641,2,257.2641,249.1962,1.8613,-8.0679,30,
101,1,3,62,317.1847,2,317.1847,320.5516,1.8812,3.367,30,
101,1,3,63,349.3083,3,349.3083,355.8274,1.4911,6.5191,30,
101,1,3,64,17.2137,3,17.2137,24.429,1.2908,7.2153,30,
101,1,3,65,228.6452,1,228.6452,216.7725,1.2909,-11.8727,30,
101,1,3,66,255.1951,1,255.1951,242.9204,1.1108,-12.2747,20,
101,1,3,67,106.504,1,106.504,114.88,1.2909,8.376,30,
101,1,3,68,139.0496,3,139.0496,142.0246,1.381,2.975,40,
101,1,3,69,197.8757,1,197.8757,213.4535,1.5611,15.5779,20,
101,1,3,70,228.6142,1,228.6142,232.7591,1.0411,4.1449,30,
101,1,3,71,347.3686,1,347.3686,348.3001,1.6412,0.93157,40,
101,1,3,72,47.5505,2,47.5505,41.8509,2.6418,-5.6996,30,
101,1,3,73,316.6495,1,316.6495,335.1336,1.8412,18.4841,20,
101,1,3,74,168.3623,3,168.3623,160.6584,1.1108,-7.7039,30,
101,1,3,75,317.5337,3,317.5337,318.2786,2.3115,0.74489,40,
101,1,3,76,226.596,2,226.596,227.6861,1.411,1.0901,40,
101,1,3,77,108.6605,1,108.6605,123.3495,1.4611,14.689,20,
101,1,3,78,139.9343,3,139.9343,128.3924,1.4712,-11.5419,30,
101,1,3,79,225.5352,3,225.5352,216.5507,2.3516,-8.9845,30,
101,1,3,80,316.6124,3,316.6124,330.961,1.6116,14.3486,20,
101,1,3,81,75.3814,3,75.3814,58.3976,1.441,-16.9838,20,
101,1,3,82,48.1729,1,48.1729,52.9095,1.3714,4.7366,30,
101,1,3,83,199.3916,2,199.3916,195.7891,1.1709,-3.6025,30,
101,1,3,84,16.7359,3,16.7359,28.6502,1.9613,11.9143,30,
101,1,3,85,257.9854,1,257.9854,238.7541,1.1007,-19.2313,20,
101,1,3,86,198.7463,1,198.7463,203.2993,1.5711,4.5531,30,
101,1,3,87,108.3886,3,108.3886,102.2864,1.3809,-6.1022,30,
101,1,3,88,105.667,1,105.667,114.5985,1.121,8.9316,30,
101,1,3,89,168.5429,2,168.5429,155.752,1.371,-12.7909,20,
101,1,3,90,288.6787,1,288.6787,299.4834,1.1508,10.8047,30,
101,1,4,91,137.7,3,137.7,153.126,0.82064,15.426,20,
101,1,4,92,317.4499,3,317.4499,332.6155,1.6613,15.1656,20,
101,1,4,93,106.8876,1,106.8876,120.5326,2.2815,13.645,20,
101,1,4,94,169.598,3,169.598,178.8064,1.1207,9.2084,30,
101,1,4,95,349.0469,2,349.0469,338.7841,1.8212,-10.2628,30,
101,1,4,96,199.0531,3,199.0531,212.429,1.0909,13.3759,20,
101,1,4,97,197.5342,2,197.5342,195.8501,1.2909,-1.6841,40,
101,1,4,98,347.5228,1,347.5228,349.5952,1.541,2.0725,40,
101,1,4,99,169.905,3,169.905,167.3447,1.1708,-2.5603,40,
101,1,4,100,48.3558,3,48.3558,51.6822,1.2509,3.3265,30,
101,1,4,101,75.3655,2,75.3655,59.5522,1.3209,-15.8132,20,
101,1,4,102,258.0127,2,258.0127,242.4092,0.99073,-15.6035,20,
101,1,4,103,139.457,1,139.457,147.2293,1.5912,7.7724,30,
101,1,4,104,225.2008,3,225.2008,235.6647,1.2809,10.4639,30,
101,1,4,105,349.3786,3,349.3786,359.2958,1.1708,9.9172,30,
101,1,4,106,108.5066,2,108.5066,121.4039,1.4109,12.8973,20,
101,1,4,107,289.5231,1,289.5231,284.0975,2.0714,-5.4256,30,
101,1,4,108,195.6068,1,195.6068,212.3205,1.8116,16.7137,20,
101,1,4,109,256.7315,1,256.7315,246.9923,1.7712,-9.7392,30,
101,1,4,110,49.3067,3,49.3067,51.2248,1.381,1.9181,40,
101,1,4,111,288.7589,2,288.7589,292.2493,1.6814,3.4904,30,
101,1,4,112,105.8264,3,105.8264,111.2052,1.5611,5.3788,30,
101,1,4,113,138.2028,2,138.2028,112.4452,1.9313,-25.7576,10,
101,1,4,114,166.1109,3,166.1109,163.2006,1.1708,-2.9104,40,
101,1,4,115,46.4575,3,46.4575,43.8289,1.401,-2.6286,40,
101,1,4,116,49.4181,2,49.4181,42.2134,1.1407,-7.2047,30,
101,1,4,117,78.515,2,78.515,71.4341,0.68055,-7.0809,30,
101,1,4,118,288.0077,3,288.0077,289.7437,1.2308,1.736,40,
101,1,4,119,105.8051,2,105.8051,104.3808,1.3309,-1.4243,40,
101,1,4,120,139.5153,1,139.5153,131.1209,1.2909,-8.3945,30,
101,1,5,121,138.8417,1,138.8417,131.881,0.94071,-6.9607,30,
101,1,5,122,288.7565,1,288.7565,293.5354,1.4711,4.7789,30,
101,1,5,123,17.8665,2,17.8665,26.5348,0.8206,8.6683,30,
101,1,5,124,78.1699,2,78.1699,76.7818,1.371,-1.3881,40,
101,1,5,125,199.3117,3,199.3117,199.0966,1.2209,-0.21506,40,
101,1,5,126,259.9852,3,259.9852,253.0754,0.86113,-6.9098,30,
101,1,5,127,15.8474,1,15.8474,19.6521,1.2807,3.8046,30,
101,1,5,128,289.0431,2,289.0431,294.2737,1.0807,5.2306,30,
101,1,5,129,287.4616,2,287.4616,283.6208,1.1207,-3.8408,30,
101,1,5,130,49.7245,3,49.7245,57.4199,1.5811,7.6953,30,
101,1,5,131,285.552,3,285.552,290.3814,1.3609,4.8294,30,
101,1,5,132,169.858,3,169.858,137.1203,1.0607,-32.7377,0,
101,1,5,133,137.7013,1,137.7013,135.2918,1.2209,-2.4095,40,
101,1,5,134,46.3408,3,46.3408,49.1652,1.0807,2.8244,40,
101,1,5,135,75.1584,2,75.1584,59.4401,0.79058,-15.7183,20,
101,1,5,136,228.6611,1,228.6611,255.5125,0.90065,26.8514,10,
101,1,5,137,46.4529,2,46.4529,54.5164,0.78057,8.0635,30,
101,1,5,138,135.4454,1,135.4454,146.9895,2.1414,11.544,30,
101,1,5,139,168.6869,2,168.6869,153.182,1.1308,-15.5049,20,
101,1,5,140,165.9661,1,165.9661,154.3869,1.0407,-11.5791,30,
101,1,5,141,109.9493,1,109.9493,105.0158,1.1208,-4.9335,30,
101,1,5,142,286.8651,1,286.8651,299.9443,1.5911,13.0792,20,
101,1,5,143,165.4859,3,165.4859,147.311,1.1511,-18.1749,20,
101,1,5,144,318.9805,2,318.9805,312.2178,1.0608,-6.7627,30,
101,1,5,145,349.4889,1,349.4889,346.2953,1.5711,-3.1936,30,
101,1,5,146,76.7007,1,76.7007,69.4676,1.0712,-7.2331,30,
101,1,5,147,227.2651,3,227.2651,221.7171,0.73074,-5.548,30,
101,1,5,148,19.9398,2,19.9398,13.4675,1.1312,-6.4723,30,
101,1,5,149,15.0012,1,15.0012,23.6373,1.1908,8.6361,30,
101,1,5,150,15.1196,1,15.1196,19.6944,1.491,4.5749,30,
