Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
122,1,2,45,197.7598,2,197.7598,202.7764,1.1408,5.0166,30,
122,1,2,46,105.005,2,105.005,110.2792,1.521,5.2742,30,
122,1,2,47,139.1714,3,139.1714,114.9905,1.7912,-24.1808,10,
122,1,2,48,76.4172,1,76.4172,50.0523,1.7212,-26.3649,10,
122,1,2,49,106.7519,3,106.7519,95.6702,1.9313,-11.0817,30,
122,1,2,50,77.8463,2,77.8463,96.0865,1.1008,18.2402,20,
122,1,2,51,198.7,1,198.7,214.6167,1.0107,15.9167,20,
122,1,2,52,136.8907,1,136.8907,137.9008,1.2909,1.0101,40,
122,1,2,53,107.3056,3,107.3056,304.2347,1.0608,-163.0709,-20,
122,1,2,54,349.0059,3,349.0059,307.757,2.7919,-41.2489,-5,
122,1,2,55,229.9878,2,229.9878,232.4724,1.501,2.4846,40,
122,1,2,56,168.5909,3,168.5909,160.0317,2.0416,-8.5592,30,
122,1,2,57,257.3291,2,257.3291,252.7526,1.301,-4.5765,30,
122,1,2,58,76.4142,2,76.4142,86.4895,1.1608,10.0753,30,
122,1,2,59,78.402,3,78.402,70.9377,1.8813,-7.4643,30,
122,1,2,60,168.7949,3,168.7949,158.8137,1.5811,-9.9811,30,
122,1,3,61,257.2641,2,257.2641,263.2827,1.2613,6.0186,30,
122,1,3,62,317.1847,2,317.1847,355.0888,1.3009,37.9042,0,
122,1,3,63,349.3083,3,349.3083,353.5745,1.401,4.2662,30,
122,1,3,64,17.2137,3,17.2137,26.5696,1.2807,9.3559,30,
122,1,3,65,228.6452,1,228.6452,233.6599,1.1408,5.0147,30,
122,1,3,66,255.1951,1,255.1951,248.7107,0.93068,-6.4844,30,
122,1,3,67,106.504,1,106.504,108.0938,1.3309,1.5897,40,
122,1,3,68,139.0496,3,139.0496,133.7083,1.511,-5.3413,30,
122,1,3,69,197.8757,1,197.8757,214.1152,0.93067,16.2395,20,
122,1,3,70,228.6142,1,228.6142,219.1498,2.1414,-9.4644,30,
122,1,3,71,347.3686,1,347.3686,345.4548,0.8106,-1.9138,40,
122,1,3,72,47.5505,2,47.5505,50.1823,1.3709,2.6318,40,
122,1,3,73,316.6495,1,316.6495,331.3308,1.6011,14.6813,20,
122,1,3,74,168.3623,3,168.3623,157.8427,1.561,-10.5195,30,
122,1,3,75,317.5337,3,317.5337,313.3662,1.3009,-4.1675,30,
122,1,3,76,226.596,2,226.596,231.783,1.1608,5.187,30,
122,1,3,77,108.6605,1,108.6605,84.1688,1.7312,-24.4917,10,
122,1,3,78,139.9343,3,139.9343,123.3563,1.4914,-16.5779,20,
122,1,3,79,225.5352,3,225.5352,283.7674,2.2915,58.2322,-10,
122,1,3,80,316.6124,3,316.6124,323.9706,1.1708,7.3582,30,
122,1,3,81,75.3814,3,75.3814,65.8288,1.5711,-9.5526,30,
122,1,3,82,48.1729,1,48.1729,73.5436,1.6511,25.3707,10,
122,1,3,83,199.3916,2,199.3916,214.3256,1.1809,14.934,20,
122,1,3,84,16.7359,3,16.7359,10.7434,1.7912,-5.9925,30,
122,1,3,85,257.9854,1,257.9854,264.8364,0.91065,6.851,30,
122,1,3,86,198.7463,1,198.7463,212.6785,1.0409,13.9322,20,
122,1,3,87,108.3886,3,108.3886,81.1172,1.401,-27.2714,10,
122,1,3,88,105.667,1,105.667,86.7701,1.5511,-18.8969,20,
122,1,3,89,168.5429,2,168.5429,125.0114,1.3609,-43.5315,-5,
122,1,3,90,288.6787,1,288.6787,298.6083,1.7211,9.9296,30,
122,1,4,91,137.7,3,137.7,136.2607,0.98066,-1.4393,40,
122,1,4,92,317.4499,3,317.4499,305.3489,1.0007,-12.101,20,
122,1,4,93,106.8876,1,106.8876,116.7333,1.5311,9.8458,30,
122,1,4,94,169.598,3,169.598,185.867,1.511,16.269,20,
122,1,4,95,349.0469,2,349.0469,12.7539,1.1908,23.707,10,
122,1,4,96,199.0531,3,199.0531,226.4997,1.3409,27.4466,10,
122,1,4,97,197.5342,2,197.5342,242.9072,1.0908,45.373,-5,
122,1,4,98,347.5228,1,347.5228,329.6785,1.7512,-17.8443,20,
122,1,4,99,169.905,3,169.905,116.1186,2.3015,-53.7864,-10,
122,1,4,100,48.3558,3,48.3558,44.107,2.0914,-4.2488,30,
122,1,4,101,75.3655,2,75.3655,110.6439,1.1008,35.2784,0,
122,1,4,102,258.0127,2,258.0127,257.3769,1.4911,-0.63577,40,
122,1,4,103,139.457,1,139.457,137.611,1.1007,-1.846,40,
122,1,4,104,225.2008,3,225.2008,283.3172,1.6911,58.1165,-10,
122,1,4,105,349.3786,3,349.3786,343.4556,2.0814,-5.923,30,
122,1,4,106,108.5066,2,108.5066,113.4587,1.2108,4.9521,30,
122,1,4,107,289.5231,1,289.5231,305.4359,1.5911,15.9129,20,
122,1,4,108,195.6068,1,195.6068,201.7853,1.551,6.1785,30,
122,1,4,109,256.7315,1,256.7315,262.9039,1.2108,6.1723,30,
122,1,4,110,49.3067,3,49.3067,46.464,1.6011,-2.8427,40,
122,1,4,111,288.7589,2,288.7589,354.4484,1.1909,65.6895,-20,
122,1,4,112,105.8264,3,105.8264,109.1847,1.1808,3.3583,30,
122,1,4,113,138.2028,2,138.2028,137.395,0.88049,-0.80778,40,
122,1,4,114,166.1109,3,166.1109,156.8839,1.6212,-9.227,30,
122,1,4,115,46.4575,3,46.4575,39.1282,1.3809,-7.3293,30,
122,1,4,116,49.4181,2,49.4181,41.9108,0.85062,-7.5073,30,
122,1,4,117,78.515,2,78.515,77.8073,0.87061,-0.70774,40,
122,1,4,118,288.0077,3,288.0077,290.86,1.2809,2.8523,40,
122,1,4,119,105.8051,2,105.8051,97.4622,0.74049,-8.3429,30,
122,1,4,120,139.5153,1,139.5153,129.8478,1.7511,-9.6675,30,
122,1,5,121,138.8417,1,138.8417,127.4249,1.1208,-11.4168,30,
122,1,5,122,288.7565,1,288.7565,293.7581,1.0107,5.0015,30,
122,1,5,123,17.8665,2,17.8665,17.7246,1.2809,-0.14198,40,
122,1,5,124,78.1699,2,78.1699,84.2053,1.4011,6.0354,30,
122,1,5,125,199.3117,3,199.3117,219.7374,1.551,20.4257,20,
122,1,5,126,259.9852,3,259.9852,243.9531,1.301,-16.0321,20,
122,1,5,127,15.8474,1,15.8474,24.5906,1.491,8.7431,30,
122,1,5,128,289.0431,2,289.0431,73.738,1.1211,144.6949,-20,
122,1,5,129,287.4616,2,287.4616,78.9096,1.1108,151.448,-20,
122,1,5,130,49.7245,3,49.7245,39.9862,1.6612,-9.7383,30,
122,1,5,131,285.552,3,285.552,283.0341,1.2809,-2.5179,40,
122,1,5,132,169.858,3,169.858,175.2778,1.531,5.4199,30,
122,1,5,133,137.7013,1,137.7013,130.1952,0.9306,-7.5061,30,
122,1,5,134,46.3408,3,46.3408,47.6915,1.6511,1.3507,40,
122,1,5,135,75.1584,2,75.1584,86.5299,0.75055,11.3715,30,
122,1,5,136,228.6611,1,228.6611,233.0165,1.1308,4.3554,30,
122,1,5,137,46.4529,2,46.4529,68.7267,0.87063,22.2737,10,
122,1,5,138,135.4454,1,135.4454,129.0454,1.2308,-6.4001,30,
122,1,5,139,168.6869,2,168.6869,125.1551,1.1408,-43.5318,-5,
122,1,5,140,165.9661,1,165.9661,151.4951,0.98069,-14.471,20,
122,1,5,141,109.9493,1,109.9493,98.0686,1.1608,-11.8808,30,
122,1,5,142,286.8651,1,286.8651,277.7618,1.6812,-9.1033,30,
122,1,5,143,165.4859,3,165.4859,151.0179,1.2808,-14.468,20,
122,1,5,144,318.9805,2,318.9805,326.8467,1.4009,7.8662,30,
122,1,5,145,349.4889,1,349.4889,339.1891,1.5511,-10.2998,30,
122,1,5,146,76.7007,1,76.7007,88.8742,1.3009,12.1735,20,
122,1,5,147,227.2651,3,227.2651,240.9773,1.1609,13.7122,20,
122,1,5,148,19.9398,2,19.9398,36.741,1.3409,16.8012,20,
122,1,5,149,15.0012,1,15.0012,30.0837,1.1008,15.0825,20,
122,1,5,150,15.1196,1,15.1196,23.4394,1.5215,8.3198,30,
