Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
116,1,3,73,316.6495,1,316.6495,296.9311,3.9928,-19.7184,20,
116,1,3,74,168.3623,3,168.3623,162.9879,7.0145,-5.3743,30,
116,1,3,75,317.5337,3,317.5337,333.637,1.4009,16.1032,20,
116,1,3,76,226.596,2,226.596,232.3898,6.3641,5.7938,30,
116,1,3,77,108.6605,1,108.6605,115.9892,2.2415,7.3287,30,
116,1,3,78,139.9343,3,139.9343,142.6807,3.5925,2.7464,40,
116,1,3,79,225.5352,3,225.5352,222.0087,2.3815,-3.5265,30,
116,1,3,80,316.6124,3,316.6124,323.1649,1.441,6.5525,30,
116,1,3,81,75.3814,3,75.3814,60.9371,3.0521,-14.4443,20,
116,1,3,82,48.1729,1,48.1729,49.7258,2.5218,1.5529,40,
116,1,3,83,199.3916,2,199.3916,186.2112,2.4316,-13.1805,20,
116,1,3,84,16.7359,3,16.7359,283.9636,3.3322,-92.7724,-20,
116,1,3,85,257.9854,1,257.9854,253.8774,1.5311,-4.108,30,
116,1,3,86,198.7463,1,198.7463,194.9838,1.2509,-3.7625,30,
116,1,3,87,108.3886,3,108.3886,91.7949,2.0714,-16.5937,20,
116,1,3,88,105.667,1,105.667,99.5415,1.8412,-6.1255,30,
116,1,3,89,168.5429,2,168.5429,163.4351,2.0214,-5.1078,30,
116,1,3,90,288.6787,1,288.6787,286.8086,4.6933,-1.8701,40,
116,1,4,91,137.7,3,137.7,157.4591,2.3116,19.7591,20,
116,1,4,92,317.4499,3,317.4499,326.0276,1.2909,8.5776,30,
116,1,4,93,106.8876,1,106.8876,117.6683,1.8012,10.7807,30,
116,1,4,94,169.598,3,169.598,163.5031,2.0213,-6.0949,30,
116,1,4,95,349.0469,2,349.0469,345.7629,1.9317,-3.284,30,
116,1,4,96,199.0531,3,199.0531,205.4178,1.6412,6.3647,30,
116,1,4,97,197.5342,2,197.5342,189.9938,2.3316,-7.5404,30,
116,1,4,98,347.5228,1,347.5228,359.4783,1.7912,11.9555,30,
116,1,4,99,169.905,3,169.905,166.7661,2.3916,-3.1389,30,
116,1,4,100,48.3558,3,48.3558,61.6694,2.5918,13.3136,20,
116,1,4,101,75.3655,2,75.3655,70.5606,1.8914,-4.8048,30,
116,1,4,102,258.0127,2,258.0127,260.8061,2.1214,2.7934,40,
116,1,4,103,139.457,1,139.457,132.7872,1.1108,-6.6698,30,
116,1,4,104,225.2008,3,225.2008,220.3012,1.6916,-4.8996,30,
116,1,4,105,349.3786,3,349.3786,354.0033,1.6715,4.6247,30,
116,1,4,106,108.5066,2,108.5066,108.497,1.6914,-0.009683,40,
116,1,4,107,289.5231,1,289.5231,295.6507,1.9013,6.1276,30,
116,1,4,108,195.6068,1,195.6068,204.8369,1.9313,9.2302,30,
116,1,4,109,256.7315,1,256.7315,258.6275,2.0013,1.8959,40,
116,1,4,110,49.3067,3,49.3067,49.0081,1.8613,-0.29861,40,
116,1,4,111,288.7589,2,288.7589,307.8713,3.8625,19.1124,20,
116,1,4,112,105.8264,3,105.8264,105.1197,2.4918,-0.70669,40,
116,1,4,113,138.2028,2,138.2028,119.5711,1.9113,-18.6316,20,
116,1,4,114,166.1109,3,166.1109,163.8985,3.9526,-2.2124,40,
116,1,4,115,46.4575,3,46.4575,39.2609,1.9715,-7.1966,30,
116,1,4,116,49.4181,2,49.4181,50.219,1.1508,0.80092,40,
116,1,4,117,78.515,2,78.515,66.3399,1.6011,-12.1751,20,
116,1,4,118,288.0077,3,288.0077,287.9038,1.2608,-0.10389,40,
116,1,4,119,105.8051,2,105.8051,89.9615,1.8115,-15.8436,20,
116,1,4,120,139.5153,1,139.5153,151.4995,2.2615,11.9842,30,
116,1,5,121,138.8417,1,138.8417,146.459,1.7512,7.6173,30,
116,1,5,122,288.7565,1,288.7565,307.6917,1.6611,18.9352,20,
116,1,5,123,17.8665,2,17.8665,24.2493,1.4108,6.3828,30,
116,1,5,124,78.1699,2,78.1699,75.0528,1.8515,-3.1171,30,
116,1,5,125,199.3117,3,199.3117,204.9752,1.6312,5.6635,30,
116,1,5,126,259.9852,3,259.9852,254.8408,1.551,-5.1445,30,
116,1,5,127,15.8474,1,15.8474,23.8644,2.1814,8.017,30,
116,1,5,128,289.0431,2,289.0431,303.2155,2.4817,14.1724,20,
116,1,5,129,287.4616,2,287.4616,294.5951,2.1414,7.1335,30,
116,1,5,130,49.7245,3,49.7245,41.1768,2.7318,-8.5477,30,
116,1,5,131,285.552,3,285.552,289.9049,3.0921,4.3529,30,
116,1,5,132,169.858,3,169.858,167.744,2.1015,-2.114,40,
116,1,5,133,137.7013,1,137.7013,146.6761,3.5724,8.9748,30,
116,1,5,134,46.3408,3,46.3408,43.206,2.5617,-3.1348,30,
116,1,5,135,75.1584,2,75.1584,76.6791,1.6711,1.5207,40,
116,1,5,136,228.6611,1,228.6611,244.3868,2.2518,15.7257,20,
116,1,5,137,46.4529,2,46.4529,35.9563,1.6412,-10.4966,30,
116,1,5,138,135.4454,1,135.4454,149.9804,1.8913,14.535,20,
116,1,5,139,168.6869,2,168.6869,160.7011,2.5317,-7.9859,30,
116,1,5,140,165.9661,1,165.9661,165.6039,1.9214,-0.36219,40,
116,1,5,141,109.9493,1,109.9493,108.9907,2.4116,-0.95864,40,
116,1,5,142,286.8651,1,286.8651,294.7221,2.2215,7.857,30,
116,1,5,143,165.4859,3,165.4859,162.756,1.511,-2.7299,40,
116,1,5,144,318.9805,2,318.9805,315.0921,2.1514,-3.8884,30,
116,1,5,145,349.4889,1,349.4889,351.8579,1.5811,2.3691,40,
116,1,5,146,76.7007,1,76.7007,66.8599,2.6919,-9.8408,30,
116,1,5,147,227.2651,3,227.2651,231.7169,2.1614,4.4518,30,
116,1,5,148,19.9398,2,19.9398,20.9229,2.2114,0.9831,40,
116,1,5,149,15.0012,1,15.0012,27.2205,2.3517,12.2193,20,
116,1,5,150,15.1196,1,15.1196,15.8012,2.0914,0.68159,40,
